IncomingTrackId,std_accX_end,mean_accX_end,median_accX_end,max_angleX_diff
4206219,0.770694556,0.019968115,0.010757446,88.5709466
4206223,0.407786871,0.24121078,0.025497437,50.49885987
4206224,2.289950846,1.847960018,2.054224968,24.44377766
4206228,0.211960128,0.080854344,0.079788208,85.46367553
4206229,0.569995809,-0.410438424,-0.261100769,86.01532063
4206231,0.349449744,-0.079365774,-0.160416409,10.8178001
4206236,2.811508796,2.100801496,3.609259129,87.97533387
4206239,0.025115536,-0.042564161,-0.04284668,5.166838017
4206242,0.333894932,0.06220427,0.033233643,89.61267058
4206258,0.167349618,0.043569235,-0.026855469,37.59641721
4206262,0.477315996,0.712649667,0.919242859,77.01560666
4206265,0.412722522,0.76599215,0.959762573,81.88686966
4206277,0.442810163,-0.006648225,-0.108062744,88.25872362
4206294,0.241004827,-0.200119558,-0.209060669,80.83271732
4206295,0.306143278,-0.082647114,-0.104980469,68.88474027
4206304,0.506598848,-0.263238309,-0.104476929,78.30157583
4206307,0.38184905,-0.772132553,-0.835388184,77.56438127
4206309,0.340328885,-0.109491299,0.086624146,83.43511155
4206314,0.453491081,0.048918127,0.086952209,89.88179439
4206316,2.503481512,2.725500005,3.294499993,86.73070689
4206323,5.088518444,3.241385612,-0.424970806,69.60730944
4206325,0.222066211,-0.32516765,-0.404159546,87.89968503
4206330,1.907727187,-0.445023811,0.134500001,76.46971649
4206333,0.081741878,9.451233939,9.449920654,0.797842413
4206334,1.365686532,0.472344078,1.204882026,8.012680769
4206336,4.556603449,-3.984032796,-2.757999897,61.56684792
4206337,0,0,0,0
4206339,0.150084416,-0.263776389,-0.306312561,14.58081266
4206342,0.439683276,-0.254465085,-0.150650024,61.91764121
4206344,0.054734661,0.004885729,0.011230469,85.0419808
4206345,1.349263051,2.515719162,2.327163935,51.59167058
4206355,0,0.340942383,0.340942383,0
4206360,0.227062393,1.425999999,1.4745,6.409649652
4206361,0.239488301,-0.103646935,0.008514404,60.28049095
4206365,0.670769531,-8.856295624,-9.000402451,2.670589247
4206367,0,-1.373074651,-1.373074651,0
4206371,0.180659155,-0.17337382,-0.174026489,83.63866473
4206372,0,-0.754974365,-0.754974365,0
